Year_Birth,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Income_imp,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Widow,Age,Child,MntTotal,Recency_u50,TotalPurchses,Enr_year,Enr_quarter,Enr_month,Log_Income,Interaction_1,Interaction_2,Interaction_3,Interaction_4,Interaction_5,Interaction_6,Tree_1,Tree_2,Tree_3,Response
1976,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,1,0,1,0,0,47,0,2092,1,22,2012,3,8,11.18906338506369,0,8368,4184,0,0,8,1,0,0,1
1947,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,1,0,0,0,1,0,0,76,0,1376,1,24,2013,1,1,11.160825752963293,262816,6880,8256,955,1146,30,1,0,0,1
1983,87188.0,0,0,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,1,0,0,1,0,40,0,1923,0,18,2013,1,3,11.375821985748404,105765,3846,140379,110,4015,146,0,0,0,1
1988,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,0,0,1,0,0,0,1,0,0,35,0,2524,0,28,2013,3,7,11.381437697007314,83292,27764,156488,363,2046,682,1,0,0,1
1984,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,1,0,0,1,0,0,39,1,51,1,4,2012,3,9,9.602112152952344,816,0,51,0,16,0,0,0,0,1
1966,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,0,1,0,57,0,1029,1,15,2013,4,10,11.152801723617731,0,6174,39102,0,0,228,0,0,0,1
1970,38097.0,1,1,70,77,2,35,0,1,69,4,3,2,2,7,0,0,0,0,0,1,0,1,0,0,53,1,184,0,7,2012,4,10,10.547890817857143,12696,368,12880,138,4830,140,0,0,1,1
1966,29435.0,1,1,11,70,3,37,4,2,64,4,3,2,2,9,0,0,0,0,1,0,1,0,0,0,57,1,180,1,7,2012,2,6,10.289939721462362,11520,360,1980,128,704,22,0,0,0,1
1995,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,0,0,1,0,0,0,1,0,28,0,1365,0,27,2012,3,9,11.329687488391906,91455,13650,76440,670,3752,560,0,0,0,1
1965,69969.0,0,0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,0,0,0,1,0,1,0,0,58,0,1536,0,12,2013,3,8,11.155807565798453,67584,3072,98304,88,2816,128,1,0,0,1
1950,80763.0,0,0,17,674,168,108,192,42,231,1,5,11,6,3,0,0,0,1,0,0,0,1,0,0,73,0,1415,1,22,2013,3,8,11.299274218839363,326865,15565,24055,2541,3927,187,1,0,0,1
1977,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,1,0,0,0,1,0,0,46,1,174,1,8,2013,4,11,10.911609693027891,3828,174,0,22,0,0,0,1,0,1
1971,74538.0,0,0,21,380,98,733,110,112,28,1,8,8,5,3,0,0,0,1,0,0,0,1,0,0,52,0,1461,1,21,2013,2,6,11.219064341441731,40908,11688,30681,224,588,168,1,0,0,1
1953,69267.0,0,0,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,1,0,0,0,0,1,0,70,0,1635,1,12,2012,3,9,11.145723881287113,238710,6540,50685,584,4526,124,0,0,0,1
1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,0,1,0,51,0,2114,0,21,2012,4,12,11.372018367154796,84560,12684,202944,240,3840,576,0,0,0,1
1972,57091.0,0,1,82,462,0,24,6,0,4,2,9,2,5,7,0,0,0,0,0,1,0,1,0,0,51,1,496,0,16,2012,4,11,10.952401765007385,1984,992,40672,8,328,164,0,0,1,1
1970,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,0,0,1,0,0,0,1,0,0,53,0,2009,1,18,2014,1,1,11.304732100608703,261170,12054,86387,780,5590,258,1,0,0,1
1955,55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,0,0,0,0,1,0,0,1,0,68,1,446,1,15,2013,4,10,10.924516606545858,1784,1338,4906,12,44,33,0,1,0,1
1968,19514.0,1,1,47,14,3,21,2,1,28,4,3,1,2,8,0,0,0,1,0,0,0,1,0,0,55,1,69,1,6,2014,1,1,9.878887435667895,1932,69,3243,28,1316,47,0,0,0,1
1946,78569.0,0,0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,0,1,0,0,0,1,0,0,77,0,1736,1,14,2014,1,2,11.271732498584736,164920,10416,24304,570,1330,84,1,0,0,1
1955,79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,0,0,0,1,0,0,0,0,0,1,68,0,1867,0,21,2012,3,9,11.2872787834379,418208,20537,121355,2464,14560,715,0,0,0,1
1961,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,1,0,0,0,1,0,0,62,0,1574,1,13,2013,4,11,11.07069263266985,47220,7870,1574,150,30,5,1,0,0,1
1977,61996.0,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,0,0,0,0,1,0,1,0,0,46,1,1230,1,18,2013,1,1,11.034825145816942,29520,4920,33210,96,648,108,1,0,0,1
1981,56337.0,1,1,25,349,16,144,28,5,182,5,8,5,4,8,0,0,0,0,1,0,0,1,0,0,42,1,724,1,17,2013,1,3,10.939106791876316,131768,3620,18100,910,4550,125,0,0,0,1
1986,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,1,0,0,0,1,0,37,1,213,1,8,2012,4,12,9.993693820422276,13632,213,3195,64,960,15,0,0,0,1
1964,78825.0,0,0,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,1,0,0,0,59,0,895,1,28,2012,3,9,11.274985484413262,16110,8950,31325,180,630,350,0,0,1,1
1975,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,0,0,1,0,0,1,0,0,0,48,0,1862,0,17,2013,3,8,11.336534288657019,50274,13034,145236,189,2106,546,0,0,0,1
1973,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,0,0,1,0,0,50,1,18,1,3,2013,3,8,10.210604537626516,54,0,234,0,39,0,0,0,0,1
1972,27213.0,1,0,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,1,0,0,1,0,51,1,70,1,6,2012,3,8,10.211450079283054,210,0,1330,0,57,0,0,0,0,1
1985,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,0,0,1,0,0,0,0,1,0,38,0,2013,0,20,2013,4,10,11.196885069413392,78507,10065,148962,195,2886,370,0,0,0,1
1966,70287.0,0,0,30,295,35,482,121,120,40,1,5,5,10,3,0,0,0,1,0,0,1,0,0,0,57,0,1093,1,20,2013,1,2,11.16034213893475,43720,5465,32790,200,1200,150,0,0,0,1
1969,53374.0,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,0,0,0,0,1,0,1,0,0,54,1,1064,1,15,2012,3,8,10.885079014992419,36176,2128,36176,68,1156,68,0,0,1,1
1949,81698.0,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,1,0,0,1,0,0,74,0,1008,1,24,2013,2,6,11.310784800744297,47376,8064,4032,376,188,32,0,1,0,1
1970,72967.0,0,1,1,158,35,179,0,0,125,2,7,2,8,5,0,0,0,1,0,0,1,0,0,0,53,1,497,1,17,2012,4,12,11.197762563128435,62125,994,497,250,125,2,0,1,0,1
1958,71691.0,0,0,0,336,130,411,240,32,43,1,4,7,5,2,0,0,0,0,0,1,0,0,1,0,65,0,1192,1,16,2014,1,3,11.180120495696487,51256,8344,0,301,0,0,0,0,0,1
1976,75825.0,0,0,40,1032,105,779,137,105,51,0,5,8,9,4,0,0,0,1,0,0,0,0,1,0,47,0,2209,1,22,2012,4,12,11.236183332556783,112659,17672,88360,408,2040,320,0,0,0,1
1968,42564.0,0,1,28,324,48,186,39,18,198,6,6,8,4,7,0,0,0,0,0,1,1,0,0,0,55,1,813,1,18,2013,1,2,10.658764104561621,160974,6504,22764,1584,5544,224,0,0,0,1
1984,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,1,0,0,1,0,0,39,1,51,1,4,2012,3,9,9.602112152952344,816,0,51,0,16,0,0,0,0,1
1986,21888.0,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,1,0,0,0,1,0,37,1,213,1,8,2012,4,12,9.993693820422276,13632,213,3195,64,960,15,0,0,0,1
1969,67369.0,0,1,81,1298,0,70,37,14,42,4,7,4,10,4,0,0,0,0,1,0,0,0,0,1,54,1,1461,0,21,2012,4,11,11.117940250442434,61362,5844,118341,168,3402,324,0,0,0,1
1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,0,0,1,0,1,0,0,62,1,1101,1,16,2012,4,10,11.05630389521775,23121,3303,52848,63,1008,144,0,0,1,1
1986,69867.0,0,0,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,0,0,1,0,0,1,0,37,0,925,1,16,2013,1,2,11.1543487137419,49950,4625,27750,270,1620,150,0,0,0,1
1949,62845.0,1,1,3,1099,0,45,0,0,34,11,3,4,10,8,0,0,0,0,1,0,0,1,0,0,74,1,1178,1,17,2012,1,1,11.048426656358938,40052,4712,3534,136,102,12,0,0,0,1
1977,42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,1,0,0,0,1,0,0,46,1,436,0,14,2012,3,8,10.645758175055626,21800,436,24416,50,2800,56,0,0,1,1
1984,73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,0,0,0,0,0,1,0,1,0,0,39,0,1512,0,21,2014,2,6,11.203079579816725,169344,16632,84672,1232,6272,616,1,0,0,1
1949,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,0,0,1,74,1,775,0,21,2012,4,11,10.903310282040389,0,1550,48050,0,0,124,0,0,1,1
1970,22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,0,0,0,1,0,0,0,0,1,0,53,0,81,1,4,2013,1,3,10.025041248088705,3159,81,1863,39,897,23,0,0,0,1
1974,38410.0,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,1,0,1,0,0,49,0,534,0,16,2012,3,9,10.556073121339951,7476,1068,34710,28,910,130,0,0,1,1
1980,78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,1,0,1,0,0,0,43,0,1754,1,15,2012,3,8,11.274528672193204,145582,10524,21048,498,996,72,0,0,0,1
1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,0,0,1,0,1,0,0,62,1,1101,1,16,2012,4,10,11.05630389521775,23121,3303,52848,63,1008,144,0,0,1,1
1949,81698.0,0,0,4,179,28,520,111,123,47,1,3,8,13,1,0,0,0,0,1,0,0,1,0,0,74,0,1008,1,24,2013,2,6,11.310784800744297,47376,8064,4032,376,188,32,0,1,0,1
1975,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,0,0,1,0,0,1,0,0,0,48,0,1862,0,17,2013,3,8,11.336534288657019,50274,13034,145236,189,2106,546,0,0,0,1
1949,47570.0,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,1,0,0,0,0,1,74,1,121,1,6,2013,2,5,10.769957589426328,3751,242,363,62,93,6,0,1,0,1
1971,43300.0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,1,0,0,1,0,0,0,52,1,180,0,8,2012,4,10,10.675907913990581,5580,0,15660,0,2697,0,0,0,1,1
1954,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,1,0,0,0,69,1,1662,0,22,2012,3,9,10.95663165315709,292512,8310,91410,880,9680,275,0,0,0,1
1950,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,1,0,0,73,1,633,0,18,2012,3,9,10.924444559138633,22788,633,33549,36,1908,53,0,0,1,1
1973,92955.0,0,0,35,693,21,925,31,24,84,1,6,7,9,2,0,0,0,1,0,0,0,1,0,0,50,0,1778,1,22,2013,3,8,11.439870784064318,149352,12446,62230,588,2940,245,1,0,0,1
1966,27038.0,0,0,64,1,26,25,17,23,15,1,3,0,3,9,0,0,0,1,0,0,0,0,0,1,57,0,107,0,6,2012,3,9,10.20499856292435,1605,0,6848,0,960,0,0,0,1,1
1950,55517.0,1,1,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,1,0,1,0,0,73,1,633,0,18,2012,3,9,10.924444559138633,22788,633,33549,36,1908,53,0,0,1,1
1978,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,0,0,1,0,0,0,0,1,0,45,1,94,0,6,2013,3,8,10.262804004618312,2444,188,5076,52,1404,108,0,0,0,1
1988,87679.0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,0,0,1,0,0,0,1,0,0,35,0,2524,0,28,2013,3,7,11.381437697007314,83292,27764,156488,363,2046,682,1,0,0,1
1982,84169.0,0,0,9,1478,19,403,0,19,0,1,7,6,6,3,0,0,0,0,0,1,0,1,0,0,41,0,1919,1,19,2013,3,7,11.34058196141745,0,11514,17271,0,0,54,1,0,0,1
1958,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,1,0,0,0,0,1,0,65,0,1655,1,24,2012,3,7,11.131386822378166,67855,14895,51305,369,1271,279,0,0,0,1
1989,21474.0,1,0,0,6,16,24,11,0,34,2,3,1,2,7,0,0,0,1,0,0,0,0,1,0,34,1,91,1,6,2014,3,8,9.97459817999408,3094,91,0,34,0,0,0,1,0,1
1987,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,1,0,0,1,0,36,0,653,1,18,2013,4,10,10.645424897265505,22855,1306,15019,70,805,46,0,0,0,1
1960,32218.0,0,0,27,10,24,15,13,1,30,1,2,1,3,7,0,0,0,0,1,0,0,0,1,0,63,0,93,1,6,2014,1,2,10.38028058155791,2790,93,2511,30,810,27,0,0,0,1
1967,77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,0,0,0,1,0,0,0,1,0,0,56,1,1815,0,15,2012,3,8,11.262796048571031,241395,9075,168795,665,12369,465,1,0,0,1
1977,31353.0,1,1,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,1,0,0,0,1,0,0,46,1,31,1,4,2013,4,12,10.353065235262614,217,31,744,7,168,24,0,0,0,1
1985,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,0,0,1,0,0,0,0,1,0,38,0,2013,0,20,2013,4,10,11.196885069413392,78507,10065,148962,195,2886,370,0,0,0,1
1975,92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,0,0,1,0,0,1,0,0,48,0,2086,1,21,2012,4,12,11.431314027483245,41720,22946,52150,220,500,275,1,0,0,1
1948,78427.0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,0,1,0,0,0,0,1,75,0,1930,1,20,2012,4,10,11.26992353480575,266340,13510,69480,966,4968,252,0,0,0,1
1983,33569.0,1,0,10,16,2,18,3,0,24,1,1,1,2,8,0,0,0,0,0,1,0,1,0,0,40,1,63,1,4,2013,4,10,10.421358301028755,1512,63,630,24,240,10,0,0,0,1
1958,75154.0,0,1,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,1,0,0,0,1,0,65,1,1143,0,15,2012,2,4,11.227294620644194,93726,3429,90297,246,6478,237,0,0,1,1
1982,65169.0,0,0,23,1074,0,69,0,0,46,1,10,4,13,6,0,0,0,1,0,0,0,1,0,0,41,0,1189,1,27,2014,1,1,11.08473917472504,54694,4756,27347,184,1058,92,1,0,0,1
1970,78579.0,0,0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,1,0,1,0,0,0,53,0,1812,1,15,2012,4,12,11.271859767147028,179388,10872,63420,594,3465,210,0,0,0,1
1985,72903.0,0,0,74,1067,138,750,0,19,39,1,7,5,8,4,0,0,0,1,0,0,0,0,1,0,38,0,2013,0,20,2013,4,10,11.196885069413392,78507,10065,148962,195,2886,370,0,0,0,1
1969,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,1,0,0,0,1,0,0,54,1,316,1,12,2012,4,12,10.79450150122549,0,316,2528,0,0,8,0,0,0,1
1984,79607.0,0,0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,1,0,0,0,0,1,0,39,0,1923,1,15,2013,2,4,11.284857307664499,415368,11538,71151,1296,7992,222,0,0,0,1
1971,25721.0,1,0,75,1,3,6,3,6,15,1,1,1,2,7,0,0,0,1,0,0,0,1,0,0,52,1,34,0,4,2013,2,5,10.155063057844572,510,34,2550,15,1125,75,0,0,0,1
1962,85696.0,0,0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,1,0,0,0,61,0,1313,0,19,2013,1,3,11.358561429050845,15756,7878,115544,72,1056,528,0,0,0,1
1975,83829.0,0,0,78,897,161,430,186,161,27,0,4,7,6,1,0,0,0,1,0,0,1,0,0,0,48,0,1862,0,17,2013,3,8,11.336534288657019,50274,13034,145236,189,2106,546,0,0,0,1
1972,21359.0,1,0,1,12,2,17,6,1,10,2,2,0,3,8,0,0,0,1,0,0,0,0,1,0,51,1,48,1,5,2013,2,4,9.969228475498804,480,0,48,0,10,0,0,0,0,1
1952,46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,1,0,0,0,71,1,302,1,11,2012,4,10,10.749570389366786,12986,302,2416,43,344,8,0,1,0,1
1960,50611.0,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,0,0,0,0,1,1,0,0,0,63,1,493,0,16,2012,2,4,10.83192422295384,1972,2465,48314,20,392,490,0,0,1,1
1974,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,1,0,1,0,0,49,1,23,1,3,2013,2,4,10.451493347426403,161,0,1104,0,336,0,0,0,0,1
1975,92163.0,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,0,0,1,0,0,1,0,0,48,0,2086,1,21,2012,4,12,11.431314027483245,41720,22946,52150,220,500,275,1,0,0,1
1966,69759.0,0,0,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,0,1,0,57,0,1029,1,15,2013,4,10,11.152801723617731,0,6174,39102,0,0,228,0,0,0,1
1973,9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,1,0,0,0,0,1,0,0,50,1,103,1,7,2012,1,2,9.1821466376054,4326,103,721,42,294,7,0,0,0,1
1979,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,0,0,1,0,0,1,0,0,0,44,1,31,0,4,2012,4,10,9.634758073001034,403,31,1860,13,780,60,0,0,1,1
1971,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,1,0,0,0,1,0,0,52,1,318,1,12,2013,1,1,10.451608961045816,4770,636,2544,30,120,16,0,0,0,1
1961,86429.0,0,0,10,464,28,873,29,18,37,0,7,4,7,2,0,0,0,1,0,0,0,0,1,0,62,0,1449,1,18,2013,4,11,11.367078546623057,53613,5796,14490,148,370,40,0,0,0,1
1963,52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,0,0,0,0,0,1,0,0,0,1,60,1,1198,1,25,2013,1,1,10.864330911459342,208452,5990,28752,870,4176,120,0,0,0,1
1945,45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,1,0,0,1,0,78,0,145,1,7,2014,2,5,10.727136541160231,3625,145,1305,25,225,9,0,0,0,1
1953,64504.0,1,2,81,986,36,168,16,0,108,7,11,3,4,7,0,0,0,0,0,1,0,1,0,0,70,1,1314,0,18,2013,2,4,11.074482516364858,141912,3942,106434,324,8748,243,1,0,0,1
1961,54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,0,0,0,0,1,1,0,0,0,62,1,1232,0,18,2013,1,1,10.914342731679753,29568,6160,67760,120,1320,275,0,0,0,1
1967,77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,0,0,0,0,0,1,0,1,0,0,56,1,1529,0,32,2013,1,2,11.26145959665143,41283,15290,148313,270,2619,970,1,0,0,1
1980,76412.0,0,0,15,840,53,804,23,71,17,1,5,4,8,3,0,0,0,0,0,1,0,0,1,0,43,0,1808,1,17,2013,2,5,11.243895030883543,30736,7232,27120,68,255,60,0,0,0,1
1974,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,1,0,1,0,0,49,1,23,1,3,2013,2,4,10.451493347426403,161,0,1104,0,336,0,0,0,0,1
1981,56937.0,1,0,81,746,8,125,11,8,8,7,8,6,9,6,0,0,0,0,0,1,0,1,0,0,42,1,906,0,23,2012,2,4,10.94970067240503,7248,5436,73386,48,648,486,0,0,1,1
1968,57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,0,0,0,1,0,0,0,0,1,0,55,1,416,1,16,2012,3,8,10.952681980074281,56992,1664,18304,548,6028,176,0,0,1,1
1977,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,0,0,0,0,1,0,1,0,0,46,0,1240,0,26,2012,1,2,11.534295490706421,71920,11160,66960,522,3132,486,1,0,0,1
1949,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,0,0,0,1,74,0,1429,0,20,2013,1,2,11.193312311981844,75737,14290,85740,530,3180,600,0,0,0,1
1976,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,0,0,0,0,1,0,0,1,0,0,47,1,2053,0,18,2012,3,9,11.313608297520057,379805,8212,123180,740,11100,240,1,0,0,1
1954,63564.0,0,0,0,769,80,252,15,34,65,1,10,10,7,6,0,0,0,0,1,0,0,1,0,0,69,0,1215,1,27,2014,1,1,11.059802551332528,78975,12150,0,650,0,0,1,0,0,1
1979,15287.0,1,0,60,1,2,8,4,3,13,2,1,1,2,7,0,0,0,1,0,0,1,0,0,0,44,1,31,0,4,2012,4,10,9.634758073001034,403,31,1860,13,780,60,0,0,1,1
1982,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,0,0,1,0,0,0,1,0,0,41,1,54,1,7,2014,1,2,9.875293818165346,540,54,432,10,80,8,0,1,0,1
1947,70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,1,0,0,0,1,0,0,76,0,1376,1,24,2013,1,1,11.160825752963293,262816,6880,8256,955,1146,30,1,0,0,1
1970,81205.0,0,0,43,724,74,929,97,55,130,1,5,6,7,2,0,0,0,1,0,0,0,1,0,0,53,0,2009,1,18,2014,1,1,11.304732100608703,261170,12054,86387,780,5590,258,1,0,0,1
1958,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,1,0,0,0,0,1,0,65,0,1655,1,24,2012,3,7,11.131386822378166,67855,14895,51305,369,1271,279,0,0,0,1
1987,95169.0,0,0,1,1285,21,449,106,20,20,1,4,3,4,1,0,0,0,0,0,1,0,0,1,0,36,0,1901,1,11,2013,3,9,11.463409537498313,38020,5703,1901,60,20,3,0,0,0,1
1985,36145.0,1,0,13,56,4,76,17,1,18,4,4,1,3,9,0,0,0,0,1,0,0,1,0,0,38,1,172,1,8,2013,2,6,10.495293905434398,3096,172,2236,18,234,13,0,0,0,1
1974,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,1,0,1,0,0,0,49,1,400,1,14,2013,3,8,10.88494785639338,4400,400,800,11,22,2,0,1,0,1
1977,102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,0,0,0,0,1,0,1,0,0,46,0,1240,0,26,2012,1,2,11.534295490706421,71920,11160,66960,522,3132,486,1,0,0,1
1969,48752.0,1,1,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,1,0,0,0,1,0,0,54,1,316,1,12,2012,4,12,10.79450150122549,0,316,2528,0,0,8,0,0,0,1
1991,90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,0,0,1,0,0,0,0,1,0,32,0,1991,1,18,2013,4,12,11.410593691372412,221001,11946,63712,666,3552,192,0,0,0,1
1952,46610.0,0,2,8,96,12,96,33,22,43,6,4,1,6,6,0,0,0,0,0,1,1,0,0,0,71,1,302,1,11,2012,4,10,10.749570389366786,12986,302,2416,43,344,8,0,1,0,1
1946,82800.0,0,0,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,0,0,0,1,0,0,1,0,77,0,1315,1,25,2012,4,11,11.32418334037335,59175,7890,30245,270,1035,138,0,0,0,1
1953,36957.0,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,1,1,0,0,0,70,1,152,1,7,2012,2,6,10.517510353630083,4712,304,6536,62,1333,86,0,0,1,1
1989,21474.0,1,0,0,6,16,24,11,0,34,2,3,1,2,7,0,0,0,1,0,0,0,0,1,0,34,1,91,1,6,2014,3,8,9.97459817999408,3094,91,0,34,0,0,0,1,0,1
1984,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,0,0,1,0,39,0,1323,1,19,2013,4,10,11.323373834067555,50274,5292,37044,152,1064,112,0,0,0,1
1961,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,0,0,0,0,1,0,1,0,0,62,1,1101,1,16,2012,4,10,11.05630389521775,23121,3303,52848,63,1008,144,0,0,1,1
1949,54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,0,0,0,0,0,1,0,0,0,1,74,1,775,0,21,2012,4,11,10.903310282040389,0,1550,48050,0,0,124,0,0,1,1
1963,81300.0,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,0,0,1,0,1,0,0,60,1,1241,1,18,2012,4,10,11.305901295535902,44676,3723,21097,108,612,51,1,0,0,1
1975,17459.0,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,1,0,0,1,0,0,48,1,69,1,6,2013,3,9,9.767610553984774,2070,69,828,30,360,12,0,1,0,1
1972,86857.0,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,1,0,0,1,0,51,0,2114,0,21,2012,4,12,11.372018367154796,84560,12684,202944,240,3840,576,0,0,0,1
1965,42720.0,1,1,9,392,5,91,28,26,112,8,7,3,7,8,0,0,0,1,0,0,0,0,1,0,58,1,654,1,17,2013,2,4,10.662422473634077,73248,1962,5886,336,1008,27,0,0,0,1
1973,27190.0,1,0,13,1,6,7,0,1,3,1,1,0,2,8,0,0,1,0,0,0,0,1,0,0,50,1,18,1,3,2013,3,8,10.210604537626516,54,0,234,0,39,0,0,0,0,1
1953,94384.0,0,0,62,1111,24,790,160,45,172,0,5,8,5,2,0,0,0,1,0,0,0,1,0,0,70,0,2302,0,18,2013,2,4,11.455126846242857,395944,18416,142724,1376,10664,496,1,0,0,1
1983,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,1,0,0,0,1,0,0,40,0,66,1,5,2013,1,1,10.51298134809882,660,66,924,10,140,14,0,0,0,1
1971,49118.0,0,0,90,620,54,239,99,98,119,2,9,7,10,7,0,0,0,0,1,0,1,0,0,0,52,0,1229,0,26,2012,3,8,10.801980845379703,146251,8603,110610,833,10710,630,0,0,0,1
